filename,duration
s14_p_srwp8s.wav,2170
s6_p_sbia7n.wav,2170
s29_p_bgio4a.wav,2170
s42_p_bwwb9s.wav,2170
s14_p_pwil8s.wav,2170
s11_p_bbab2n.wav,2170
s14_p_pwbk2n.wav,2170
s53_p_lwiz2a.wav,2170
s4_l_lwau8a.wav,2170
s50_p_pgiq4n.wav,2180
s28_p_lrbm7s.wav,2180
s30_l_bwih1p.wav,2180
s30_l_bgbc2s.wav,2180
s20_p_pway2p.wav,2180
s11_l_lwbb8s.wav,2180
s12_p_srby5p.wav,2180
s3_p_lwih5a.wav,2180
s7_l_lwal6n.wav,2180
s4_l_brio1n.wav,2180
s4_p_priy3n.wav,2180
s14_p_bwbi2a.wav,2180
s15_p_brbg7s.wav,2180
s10_p_bgin7n.wav,2180
s33_l_srax8n.wav,2180
s14_l_bria3a_WRONG_braa3a.wav,2180
s30_l_lwbn5p_WRONG_lwwn5p.wav,2180
s53_p_brbb3n.wav,2180
s38_p_prip8p.wav,2180
s11_p_prii7n.wav,2180
s3_p_lrbozs.wav,2180
s32_p_pbwf4a.wav,2180
s31_p_srai4a.wav,2180
s50_p_lgwn9a.wav,2180
s50_p_pbbp8p.wav,2180
s24_p_pbar1s.wav,2180
s25_p_lriz2p.wav,2180
s4_l_pgbm6n.wav,2180
s30_l_lwia8s.wav,2180
s42_p_lway3p.wav,2180
s11_p_swbc6a.wav,2180
s11_l_sgih3n.wav,2180
s20_p_lbaz9p.wav,2180
s5_p_lwbn3a.wav,2180
s53_p_lbar5n.wav,2190
s4_l_brbb6p.wav,2190
s14_l_bwwj9n.wav,2190
s15_p_lwbe4a_WRONG_lwbu4a.wav,2190
s47_l_sbbp3p.wav,2190
s42_l_bbbt9p.wav,2190
s4_p_pbic3a.wav,2190
s38_p_lrwz9a.wav,2190
s5_p_srax3a.wav,2190
s42_l_pwij6s.wav,2190
s5_p_sriczn.wav,2190
s53_p_swax4a.wav,2190
s33_p_lrin4a.wav,2190
s6_l_srwj8n.wav,2190
s38_l_bbal9n.wav,2190
s7_l_lrbt1a.wav,2190
s5_p_pbae8p_WRONG_pbae8p.wav,2190
s20_p_pgarzn.wav,2190
s52_p_lgwp8a.wav,2190
s42_l_lwbg6a.wav,2190
s12_l_prwrzp.wav,2190
s3_l_pwis1a.wav,2190
s3_l_brbh6s.wav,2190
s20_p_pbwx7s.wav,2190
s47_p_pwiz9p.wav,2190
s47_l_sbax4p.wav,2190
s33_l_pbwd9a.wav,2190
s28_p_lrbn8s.wav,2190
s34_p_bris7s.wav,2190
s38_p_bbal9n.wav,2190
s19_p_sriu4n.wav,2190
s9_p_sbwv3a.wav,2190
s28_p_pwwz1s.wav,2190
s12_l_bbavza.wav,2190
s35_p_srwe7s.wav,2190
s5_p_pbal3n.wav,2190
s41_p_brwd1a.wav,2190
s47_p_sbbp3p.wav,2200
s15_p_prbe7p.wav,2200
s31_p_lgim6n.wav,2200
s41_p_prwl9p.wav,2200
s3_l_praq5n.wav,2200
s3_l_bbbu9s.wav,2200
s20_l_bgwv8n.wav,2200
s42_l_bgiuzp.wav,2200
s53_l_bbaf8n.wav,2200
s7_l_swwk1n.wav,2200
s14_l_pgal7n.wav,2200
s4_l_pwwe5n.wav,2200
s4_p_pbik5n.wav,2200
s24_p_lbwg8s.wav,2200
s50_p_prid8n.wav,2200
s15_p_brin5a.wav,2200
s39_p_prad7n.wav,2200
s50_p_pwbl1a.wav,2200
s14_p_pwwm5s.wav,2200
s42_l_bwwx8p.wav,2200
s7_p_pgbn2p.wav,2200
s18_l_bric1a.wav,2200
s34_p_bwbh2n.wav,2200
s30_l_pbbk7s.wav,2200
s31_p_swwz1a.wav,2200
s35_l_lrws2a.wav,2200
s15_p_bwwd6p.wav,2200
s11_p_bbwi4a.wav,2200
s11_l_bbab2n.wav,2200
s35_p_sbbc9n.wav,2200
s33_p_pric8s.wav,2200
s45_p_bbwc6s.wav,2200
s30_p_lbwg1p.wav,2200
s32_p_sriizn.wav,2200
s7_p_pgixza.wav,2200
s42_l_srwk8p.wav,2200
s38_l_bwwd2s.wav,2200
s7_p_pganzs.wav,2200
s50_p_lriy9a.wav,2200
s11_p_bgic3n.wav,2200
s7_l_lgwb4a.wav,2200
s20_l_lwit1a.wav,2200
s30_p_lriy5p.wav,2200
s28_l_swwe4p.wav,2200
s9_p_sbwx2a.wav,2210
s11_l_bgic3n.wav,2210
s35_l_lris2a.wav,2210
s42_l_srajzs.wav,2210
s6_l_sbbo6s.wav,2210
s4_l_lwah7a.wav,2210
s19_p_bgao9a.wav,2210
s38_p_bgiv3s.wav,2210
s28_p_bwao1a.wav,2210
s38_l_lbif9a.wav,2210
s11_l_prid6a.wav,2210
s6_p_lrbm6s.wav,2210
s53_p_brwi6s.wav,2210
s3_l_pgimzn.wav,2210
s3_p_sgbj4a.wav,2210
s6_p_sraxzs.wav,2210
s14_p_swaq5n.wav,2210
s11_p_sgwf2n.wav,2210
s25_p_pwwk9a.wav,2210
s11_p_lrwg9p.wav,2210
s53_l_pgbg9a.wav,2210
s28_l_bgac1p.wav,2210
s3_p_lwwb6s.wav,2210
s3_p_bgad2s.wav,2210
s38_p_lrba7n.wav,2210
s18_p_bwau7a.wav,2210
s5_p_pgid5n.wav,2210
s35_p_swwzza.wav,2210
s30_p_lbwzzp.wav,2210
s46_p_lwaz4s.wav,2210
s3_p_swwp8s.wav,2210
s11_p_lgia1n.wav,2210
s47_l_swbi6s.wav,2210
s3_p_pwbk7a.wav,2210
s5_p_pbij7a.wav,2210
s53_p_lgiu6s.wav,2210
s5_p_bgwa8a.wav,2210
s4_p_bwbg9n.wav,2210
s20_p_lgigza.wav,2210
s14_l_prip9a.wav,2210
s4_p_pgbm6n.wav,2210
s45_p_brao1n.wav,2210
s18_l_bgwx8a.wav,2210
s33_p_srax8n.wav,2210
s31_p_prws1n.wav,2210
s3_l_lwwb6s.wav,2220
s28_l_lgbc4a.wav,2220
s11_l_sgwf2n.wav,2220
s18_p_pgif5n.wav,2220
s29_p_swwc7n.wav,2220
s4_l_priy3n.wav,2220
s6_l_srip5n.wav,2220
s6_l_lwia1p.wav,2220
s50_p_lwwg4p.wav,2220
s35_l_lbwm4p.wav,2220
s42_p_lral8p.wav,2220
s28_p_pbbb6s.wav,2220
s35_p_lrba2s.wav,2220
s12_l_sgax6s.wav,2220
s14_l_prak9n.wav,2220
s14_p_pwatzs.wav,2220
s6_p_sgby9a.wav,2220
s5_p_bgivzp.wav,2220
s50_p_pbwz1p.wav,2220
s42_l_bwac7a.wav,2220
s33_p_lbwg3n.wav,2220
s7_l_lraf7s.wav,2220
s7_p_pbiczs_WRONG_pbiczn.wav,2220
s28_l_bgio3a.wav,2220
s30_p_sgwl6s.wav,2220
s3_p_bbbn6n.wav,2220
s11_p_srwp9s.wav,2220
s38_l_bbif5s.wav,2220
s28_p_lgbh8n.wav,2220
s38_p_pwaz7a.wav,2220
s45_p_swin1n.wav,2220
s43_p_sraj8n.wav,2220
s47_l_pwiz9p.wav,2220
s28_p_bgwd4p.wav,2220
s35_p_sriv4a.wav,2220
s28_p_bgwp7p.wav,2220
s38_p_bbbu5a.wav,2220
s46_p_lwwb3s.wav,2220
s11_p_sbbu5a.wav,2220
s24_p_pwwk9a.wav,2220
s38_p_bwwd2s.wav,2220
s35_p_lwih1n.wav,2220
s14_p_sgix7p.wav,2220
s3_l_swii9a.wav,2220
s50_p_lwbm3s.wav,2220
s28_p_lbbf5s.wav,2220
s24_p_lwit8s.wav,2230
s25_p_sgie1n.wav,2230
s34_p_swwd8p.wav,2230
s11_l_lrbz8p.wav,2230
s7_p_sbwxza.wav,2230
s53_p_pbae9p.wav,2230
s6_p_bwwj1n.wav,2230
s42_l_srwc5p.wav,2230
s38_p_pbix9n.wav,2230
s15_p_priz2n.wav,2230
s38_p_bwwjza.wav,2230
s31_p_lrie4a.wav,2230
s3_l_bwbc3n_WRONG_lwia1n.wav,2230
s14_l_pwbk2n.wav,2230
s28_l_sgbr3p.wav,2230
s28_l_swix1s.wav,2230
s28_p_swwe4p.wav,2230
s15_p_pwwg2p.wav,2230
s20_l_pwar2a.wav,2230
s24_p_lbws4p.wav,2230
s53_p_lram3s.wav,2230
s7_l_sgar6p.wav,2230
s3_p_bgbo6a.wav,2230
s4_p_lgbu4p.wav,2230
s4_p_swbo2a.wav,2230
s53_p_brib1s.wav,2230
s5_p_lrimza.wav,2230
s42_l_pbwf7p.wav,2230
s30_l_swwq7a.wav,2230
s9_p_sgwf5p.wav,2230
s20_p_lbid5n.wav,2230
s52_p_lbiy1a.wav,2230
s4_l_prijza.wav,2230
s5_p_swaj4a.wav,2230
s36_l_braa9a.wav,2230
s11_p_sbwx3p.wav,2230
s41_p_pwap4a.wav,2230
s42_l_pgwn9s.wav,2230
s49_p_sgah9p.wav,2230
s10_p_pbwz2n.wav,2230
s3_p_pbbz1n.wav,2230
s5_p_pbio6s.wav,2230
s38_p_sbbb3n.wav,2230
s29_p_pbii5p.wav,2230
s50_p_pgbs8a.wav,2230
s4_p_lril8p.wav,2230
s46_p_bwbd3p.wav,2230
s11_p_sgih3n.wav,2230
s9_p_swby2s.wav,2230
s30_p_swbv5s.wav,2230
s27_p_sgaf2s.wav,2230
s35_p_lbwm4p.wav,2230
s35_p_srij9p.wav,2230
s35_p_sbio9a.wav,2230
s36_p_lwbu4n.wav,2240
s38_l_bgwd2a.wav,2240
s7_p_lgbg3a.wav,2240
s21_p_briu7n.wav,2240
s2_p_prik1a.wav,2240
s28_l_lrwb1s.wav,2240
s36_l_bgib1n_WRONG_bgab1n.wav,2240
s20_l_brwn1n.wav,2240
s20_l_pgil4a.wav,2240
s18_p_bram8s.wav,2240
s20_l_prwy8s.wav,2240
s50_p_sbbu9s.wav,2240
s52_p_bgbq4p.wav,2240
s7_l_srac1n.wav,2240
s4_p_prid2n.wav,2240
s38_l_lrbn7a.wav,2240
s5_p_lbar6n.wav,2240
s18_p_srap5a.wav,2240
s11_p_pwwf9s.wav,2240
s3_p_bbif8a.wav,2240
s24_p_bbwu4a.wav,2240
s33_p_srat5p.wav,2240
s28_p_bbiz7p.wav,2240
s50_p_lwwt4a.wav,2240
s28_l_bwbv7a.wav,2240
s11_p_lwwv2n.wav,2240
s3_p_pridzs.wav,2240
s9_p_lgbn2p.wav,2240
s42_p_pwwfzn.wav,2240
s31_p_prax2n.wav,2240
s19_p_sriv7n.wav,2240
s20_p_pbip3p.wav,2240
s14_l_sbac1n.wav,2240
s7_l_pwwk5n.wav,2240
s4_l_srin8s.wav,2240
s14_p_sgwd6a.wav,2240
s3_p_pgimzn.wav,2240
s25_p_bwin3n.wav,2240
s50_l_prid8n.wav,2240
s30_p_swbq3a.wav,2240
s44_p_srid2s.wav,2240
s5_l_brbi9n.wav,2250
s46_p_bgwv8a.wav,2250
s6_l_sgar4n.wav,2250
s10_p_lwaa3p.wav,2250
s53_p_sbic7s.wav,2250
s29_p_bwivzn.wav,2250
s7_l_brih2p.wav,2250
s34_p_sgwv6a.wav,2250
s32_p_pbayzs.wav,2250
s53_p_pbaezp.wav,2250
s21_p_lgwp4s.wav,2250
s41_p_bwaa4a.wav,2250
s5_l_lgis4a.wav,2250
s33_p_lbik8n.wav,2250
s12_p_srih9p.wav,2250
s14_l_bwwo2s.wav,2250
s11_p_lwbz6n.wav,2250
s5_p_lrwt7p.wav,2250
s5_p_lgis2p.wav,2250
s31_p_bgiv1n.wav,2250
s5_p_bwbo9a.wav,2250
s31_p_swbl2a.wav,2250
s3_l_pgiy4a.wav,2250
s38_l_lraa4a.wav,2250
s20_p_lrit2n.wav,2250
s30_p_swwq7a.wav,2250
s4_p_sbia5s.wav,2250
s7_l_prap5n.wav,2250
s4_p_lbar3n.wav,2250
s3_l_lwih5a.wav,2250
s11_p_bbin9p.wav,2250
s25_p_sbwi8a.wav,2250
s28_p_lbil2p.wav,2250
s54_p_swbjza.wav,2250
s26_p_lrim1a.wav,2250
s4_l_swbxza.wav,2250
s18_l_brwh5n.wav,2250
s7_l_prws7n.wav,2250
s47_l_lwwo3p.wav,2250
s53_p_lwah4p.wav,2250
s31_p_lrir7n.wav,2250
s35_p_brin1n.wav,2250
s38_p_srbn6a.wav,2250
s49_p_brwv2s.wav,2250
s53_l_swax4a.wav,2250
s36_p_lgwg9s.wav,2250
s28_l_prwy5a.wav,2250
s38_l_lbwl3n.wav,2250
s15_p_bwwp9s.wav,2250
s32_p_swwp9p.wav,2250
s29_p_bwwu7n.wav,2250
s18_p_lwwu9p.wav,2250
s18_p_bwig9p.wav,2250
s29_p_lrwm7n.wav,2250
s24_p_lwaz4a.wav,2250
s33_p_bwap2s.wav,2250
s21_p_pwbf2s.wav,2250
s14_l_pgwu3a.wav,2260
s3_p_srwv5p.wav,2260
s32_l_bwwj2n.wav,2260
s30_l_lgab5p.wav,2260
s36_l_brav3n.wav,2260
s32_p_swai8n.wav,2260
s39_p_lgia3s.wav,2260
s25_p_lbad9n.wav,2260
s6_l_pral3n.wav,2260
s28_p_sbwjzs.wav,2260
s50_p_praz9a.wav,2260
s24_p_sgaq6n.wav,2260
s20_p_bgbkzs.wav,2260
s32_p_sgiv4s.wav,2260
s6_p_pbwy9p.wav,2260
s38_p_pwwe6s.wav,2260
s2_p_lrwh3p.wav,2260
s18_l_lbwz6s.wav,2260
s32_l_pbik6a.wav,2260
s4_l_lgig8p.wav,2260
s52_p_sgak2a.wav,2260
s25_p_lbws4p.wav,2260
s4_l_pwwz9p.wav,2260
s28_p_lbbs8s.wav,2260
s3_l_bgwv7n.wav,2260
s21_p_brbm8n.wav,2260
s38_p_pwbs8n.wav,2260
s20_l_lbid5n.wav,2260
s38_p_pgbg1s.wav,2260
s20_l_bwao4s.wav,2260
s14_l_pbwc1p.wav,2260
s40_p_brwb4n.wav,2260
s30_p_sbwj3s.wav,2260
s25_p_lwba4s.wav,2260
s14_p_pgbg7s.wav,2260
s33_p_bwbp1n.wav,2260
s11_p_bbbg8p.wav,2260
s27_p_brit3s.wav,2260
s19_p_lwws8n.wav,2260
s3_l_lgia9a_WRONG_pwbk7a.wav,2260
s24_p_lgib2n.wav,2260
s7_l_lwwm7p.wav,2260
s32_p_lbbx5p.wav,2260
s30_p_pbbk7s.wav,2260
s20_l_lbbs5a.wav,2260
s53_p_bwwj6s_WRONG_bwwg6s.wav,2260
s33_p_praf5n.wav,2260
s38_l_bwah6a.wav,2260
s6_p_lwia1p.wav,2260
s14_p_pgaf4a.wav,2260
s47_l_sgwgzs.wav,2260
s18_p_brwh5n.wav,2260
s6_p_bgai5a.wav,2260
s38_p_lbwl3n.wav,2260
s7_p_prws7n.wav,2260
s18_p_pbij8a.wav,2270
s42_l_pbay1p.wav,2270
s52_l_lbif2n.wav,2270
s14_1_50_15_r_prwr3a.wav,2270
s33_p_pbwd9a.wav,2270
s27_l_brab1a.wav,2270
s6_p_pral3n.wav,2270
s46_p_bbaf8s.wav,2270
s14_p_prwr3a.wav,2270
s29_p_brwv3n.wav,2270
s10_p_pgir2a.wav,2270
s35_p_srwx4a.wav,2270
s42_l_pbwr5n.wav,2270
s31_p_lbwm2n.wav,2270
s6_p_sgbr8a.wav,2270
s14_l_lbirzn.wav,2270
s39_p_lbbg4a.wav,2270
s53_l_lram3s.wav,2270
s31_p_pwbf8n.wav,2270
s2_p_sgaz1a.wav,2270
s11_p_prae3n.wav,2270
s53_p_lgwn5n.wav,2270
s36_p_braa9a.wav,2270
s35_p_bgivzn.wav,2270
s6_p_prwl9s.wav,2270
s34_p_srab8s.wav,2270
s10_p_srid1a.wav,2270
s14_l_pgbg7s.wav,2270
s41_p_lbir6p.wav,2270
s7_l_lray6n.wav,2270
s53_l_bwap7s.wav,2270
s39_l_brbl8s.wav,2270
s19_p_sbij1s.wav,2270
s15_p_lwwb9a.wav,2270
s10_p_swib5n.wav,2270
s50_l_lwig2s.wav,2270
s7_l_pgir3s.wav,2270
s42_l_pbwl2s.wav,2270
s41_p_bbiy4a.wav,2270
s5_p_lwir7p.wav,2270
s6_l_prwl9s.wav,2270
s6_l_sgbr8a.wav,2270
s30_l_pgbt9s.wav,2270
s41_p_pgwh4a.wav,2270
s9_p_prwe1s.wav,2270
s53_p_bwap7s.wav,2270
s6_l_bwbp6a.wav,2270
s30_l_swbq3a.wav,2270
s3_l_lriy4a.wav,2270
s30_p_lrbszs.wav,2270
s45_p_bgwx7n.wav,2270
s38_p_bgij2s.wav,2270
s3_l_bwwb8n_WRONG_prwg3s.wav,2280
s38_l_sbai4a.wav,2280
s19_p_lwam4p.wav,2280
s55_l_bwwi3a.wav,2280
s15_p_bbab6a.wav,2280
s9_p_pbbl4p.wav,2280
s20_p_sgik2p.wav,2280
s20_l_sgae3a.wav,2280
s34_p_pgam6n.wav,2280
s5_l_bwbo9a.wav,2280
s6_p_bwib4p.wav,2280
s9_p_lgba4s.wav,2280
s4_l_lgbt1n.wav,2280
s20_p_lrba6p.wav,2280
s14_l_sgwd6a.wav,2280
s38_p_sgiy1p.wav,2280
s53_l_bgwq1s.wav,2280
s34_p_lwad9n.wav,2280
s52_p_bgwj9n.wav,2280
s50_p_sgaj5s.wav,2280
s3_l_swip9a.wav,2280
s14_l_lwwn9a.wav,2280
s50_p_bwit1s.wav,2280
s6_l_pbie3a.wav,2280
s5_p_pgbg8a.wav,2280
s10_p_pgwe9p.wav,2280
s14_l_priq7p.wav,2280
s7_l_swbe1p.wav,2280
s42_p_lgia9n.wav,2280
s18_p_pbbx6a.wav,2280
s53_l_bgbk5a.wav,2280
s5_p_sbic1n.wav,2280
s6_p_bbwo7s.wav,2280
s32_p_lrim7p.wav,2280
s30_p_sgbd2p.wav,2280
s14_p_pgwu3a.wav,2280
s53_l_lgau1a.wav,2280
s55_l_bwio6n.wav,2280
s32_p_pgit1n.wav,2280
s33_p_brih1s.wav,2280
s30_l_sgbd2p.wav,2280
s53_p_prwa2a.wav,2280
s27_p_lwwm9a.wav,2280
s7_l_lrie5s.wav,2280
s14_p_sgwe5n.wav,2280
s4_p_swbxza.wav,2280
s32_p_bwaf5n.wav,2280
s48_p_bgap1a.wav,2280
s20_p_pwam2n.wav,2280
s14_l_srwp8s.wav,2280
s50_p_bbah8n.wav,2280
s9_p_lbwf3n.wav,2280
s3_l_prwg3s.wav,2280
s42_p_bgiuzp.wav,2280
s53_p_lgau1a.wav,2280
s3_p_bgwv7n.wav,2280
s50_p_bwib7s.wav,2280
s10_p_pgil3n.wav,2280
s34_p_prbl7a.wav,2290
s34_p_sbwu7p.wav,2290
s27_p_brab1a.wav,2290
s4_p_sgax5p.wav,2290
s15_p_pgir7n.wav,2290
s28_l_lram9n.wav,2290
s18_p_brbb5s.wav,2290
s5_p_sbap3p.wav,2290
s24_p_bgbx6s.wav,2290
s52_l_lbwl4n.wav,2290
s7_l_swah2s.wav,2290
s24_l_lbwg8s.wav,2290
s46_p_lwwn2s.wav,2290
s35_p_lgwi9a.wav,2290
s52_p_swwr3s.wav,2290
s14_l_lgba4n.wav,2290
s7_l_lgbg3a.wav,2290
s19_p_swwd2p.wav,2290
s38_p_prbs5s.wav,2290
s46_p_pbiq1p.wav,2290
s7_l_bbig3a.wav,2290
s19_p_prir6p.wav,2290
s38_p_bgwq5n.wav,2290
s25_p_lgib2n.wav,2290
s24_p_brbpzn.wav,2290
s6_p_lbaq5n.wav,2290
s32_l_bwaf5n.wav,2290
s3_p_srwjza.wav,2290
s28_l_sgaq4p.wav,2290
s5_l_pbae8p.wav,2290
s5_p_sriu6a.wav,2290
s7_l_bwbvzs.wav,2290
s35_p_lgig4n.wav,2290
s46_p_sbbo1n.wav,2290
s18_l_bran1p.wav,2290
s38_l_bgbc4a.wav,2290
s38_p_bgbc4a.wav,2290
s18_p_pwij8n.wav,2290
s14_p_pbbf1n.wav,2290
s53_p_lbbr8p.wav,2290
s25_p_brim6a.wav,2290
s4_p_sbbq3s.wav,2290
s3_l_lwia1n_WRONG_bbam2p.wav,2290
s14_l_bwbi2a.wav,2290
s5_p_pgblzp.wav,2290
s14_l_pwil8s.wav,2290
s52_p_lwat4s.wav,2290
s44_p_brao6a.wav,2290
s10_p_bbbg9p.wav,2290
s38_l_srbn6a.wav,2290
s39_p_bwwh4n.wav,2290
s15_p_bgwd6n.wav,2290
s35_l_pbbe5s.wav,2300
s41_p_brwg7n.wav,2300
s53_p_swwf6a.wav,2300
s18_p_sgwl2n.wav,2300
s3_l_lwbe3n.wav,2300
s19_l_sbij1s.wav,2300
s18_l_pgif5n.wav,2300
s15_p_lbir1p.wav,2300
s44_p_pgie6s.wav,2300
s20_l_brwi5n.wav,2300
s32_p_pwwn1n.wav,2300
s35_p_bwag7s.wav,2300
s28_l_prirzn.wav,2300
s38_p_lrbn7a.wav,2300
s28_l_bgiv9s.wav,2300
s20_p_pwbm5p.wav,2300
s6_l_bgai5a.wav,2300
s15_p_bgax3n.wav,2300
s11_l_lwbtzn.wav,2300
s42_p_pwwszs.wav,2300
s32_p_pgaz9p.wav,2300
s19_p_lbwl2s.wav,2300
s36_p_lgif7a.wav,2300
s33_l_sbwv5a.wav,2300
s28_l_lrwt7s.wav,2300
s11_l_pwwf9s.wav,2300
s32_p_bbwm8p.wav,2300
s41_p_pbbk2a.wav,2300
s19_l_swip4a.wav,2300
s28_l_lbil2p.wav,2300
s26_p_bbwh5p.wav,2300
s24_p_sgav7s.wav,2300
s30_l_pwbf6n.wav,2300
s25_p_lbaf9a.wav,2300
s46_p_brat8a.wav,2300
s19_l_lbbn3a.wav,2300
s7_l_pgbn2p.wav,2300
s41_l_lrwf1n.wav,2300
s18_p_swav9a.wav,2300
s14_l_brav5a.wav,2300
s30_p_swac9a.wav,2310
s26_p_lrbu6a.wav,2310
s41_p_lbak3s.wav,2310
s15_p_sgij4n.wav,2310
s29_p_sgix2n.wav,2310
s7_l_pbwz6n.wav,2310
s28_l_prws3p.wav,2310
s26_l_lrig5s.wav,2310
s20_l_bgic6s.wav,2310
s49_p_lrir8s.wav,2310
s20_l_brbi8a.wav,2310
s35_l_pbid3s.wav,2310
s7_l_bgbi4s.wav,2310
s35_p_bwio7a.wav,2310
s15_p_brbn4a.wav,2310
s53_p_bgwq1s.wav,2310
s52_l_lbbf9p.wav,2310
s15_p_bgwv7s.wav,2310
s5_p_bwii8p.wav,2310
s29_p_sbbd6a.wav,2310
s50_p_brbczp.wav,2310
s3_l_pgaz9a.wav,2310
s24_p_sgak8n.wav,2310
s6_l_bwib4p.wav,2310
s5_p_sbwy1n.wav,2310
s14_l_sgwy3n.wav,2310
s21_p_swwk1s.wav,2310
s20_l_bbwo4n.wav,2310
s35_p_brau6s.wav,2310
s50_p_srby6a.wav,2310
s44_p_swac1n.wav,2310
s53_p_lral9p.wav,2310
s6_l_lgit8n.wav,2310
s15_p_pbaq1a.wav,2310
s20_l_lgbb8s.wav,2310
s53_l_brwi6s.wav,2310
s7_l_bwaj4s.wav,2310
s21_p_bbbn9a.wav,2310
s29_p_pwam6p.wav,2310
s5_p_bbib5p.wav,2310
s52_p_lbak1n.wav,2310
s3_l_lgat3n.wav,2310
s7_l_bgap9p.wav,2310
s9_p_lwat6s.wav,2310
s12_p_pgaz5a.wav,2310
s5_p_swbv8a.wav,2310
s33_p_prbm3s.wav,2310
s3_p_lwwu7p.wav,2310
s52_p_lrig3s.wav,2310
s20_p_bbwn9p.wav,2310
s30_p_lgibzp.wav,2310
s18_p_lraszn.wav,2310
s14_l_bbim3n.wav,2310
s10_p_pbwq2a.wav,2310
s15_p_lrwt3s.wav,2320
s33_p_lbagzn.wav,2320
s20_l_lbwl4a.wav,2320
s31_p_bbwg8a.wav,2320
s35_p_swikzp.wav,2320
s6_l_lwigzn.wav,2320
s32_l_sraeza.wav,2320
s44_p_bbbb3a.wav,2320
s31_p_lrbg3n.wav,2320
s15_l_bwiu8n.wav,2320
s24_p_lgwx1p.wav,2320
s24_p_sraa2s.wav,2320
s31_p_sbao6a.wav,2320
s7_l_sbbv6a.wav,2320
s4_l_sgaqzn.wav,2320
s44_p_bgip1s.wav,2320
s11_p_swwj6s.wav,2320
s20_l_lrit2n.wav,2320
s36_p_lbas2n.wav,2320
s36_p_bbau4p.wav,2320
s30_l_pgis8p.wav,2320
s53_p_bbwc7p.wav,2320
s42_l_sgbd5p.wav,2320
s34_p_lriy3n.wav,2320
s45_p_lbae1n.wav,2320
s32_p_lrit7p.wav,2320
s36_p_bgib1n.wav,2320
s53_p_brbn6s.wav,2320
s6_p_sgak7s.wav,2320
s36_p_bbat1p.wav,2320
s35_l_swapzs.wav,2320
s34_p_brat2s.wav,2320
s39_l_brwu2s.wav,2320
s24_p_sric4n.wav,2320
s46_p_bgin7p.wav,2320
s18_p_sbbi6s.wav,2320
s18_p_bwia8p.wav,2320
s6_p_lgat8a.wav,2320
s53_p_sgid8a.wav,2320
s36_p_srwq9a.wav,2320
s52_p_lrag6p.wav,2320
s3_l_sgbj4a.wav,2320
s6_p_lgwh6p.wav,2320
s29_p_bbaz8n.wav,2320
s32_l_pwwn1n.wav,2320
s26_l_bbwh5p.wav,2320
s28_l_swiizp.wav,2320
s3_l_bgbo6a.wav,2320
s15_p_pwas1p.wav,2320
s53_l_lwah4p.wav,2320
s36_l_pgwf3n.wav,2320
s53_l_sgid8a.wav,2320
s36_p_sgwe7n.wav,2320
s25_p_bgwi2p.wav,2320
s25_p_lgiu9p.wav,2320
s24_l_pbbl3p.wav,2320
s3_p_lbws5p.wav,2320
s30_l_lbwg1p.wav,2320
s39_p_brwv9p.wav,2320
s24_p_pbaj7s.wav,2320
s5_l_brit9p.wav,2320
s14_p_lwbs2s.wav,2320
s19_p_lrim7a.wav,2320
s6_p_bran5p.wav,2320
s6_p_sbac2n.wav,2320
s46_l_brat8a.wav,2320
s24_l_lbws4p.wav,2320
s24_p_prby1p.wav,2320
s36_p_lgan5n.wav,2320
s3_p_bbam2p.wav,2320
s35_p_lris2a.wav,2320
s21_p_lwah5n.wav,2320
s4_p_bwwv6s.wav,2330
s7_l_pwwt2a.wav,2330
s53_p_lgwa4a.wav,2330
s39_l_lgit1n.wav,2330
s39_l_bwan9a.wav,2330
s5_p_pgbf2p.wav,2330
s53_l_brih1a.wav,2330
s28_l_bbin9n.wav,2330
s7_l_sbaq4a.wav,2330
s32_p_bgib6n.wav,2330
s6_p_sric4a.wav,2330
s27_p_pgwb1s.wav,2330
s31_p_prie9s.wav,2330
s45_p_bwabzs.wav,2330
s33_l_lrin4a.wav,2330
s52_p_lbif2n.wav,2330
s5_p_srwk7a.wav,2330
s3_l_sgwl2p.wav,2330
s20_l_pgwu6a.wav,2330
s52_p_bwan8a.wav,2330
s33_p_lbas6s.wav,2330
s30_l_lwbhza.wav,2330
s26_p_bgbozn.wav,2330
s53_l_srij2a.wav,2330
s44_p_lbae3a.wav,2330
s31_p_lgwh4s.wav,2330
s20_l_lwif1s.wav,2330
s20_l_lbas7n.wav,2330
s18_p_pbby4a.wav,2330
s31_p_sgap6p.wav,2330
s38_l_bwii2s.wav,2330
s35_p_srak1s.wav,2330
s53_p_bgbv3s.wav,2330
s32_p_pwiv3p.wav,2330
s30_p_lwbhza.wav,2330
s14_p_bgbh8p.wav,2330
s4_p_bwwc7a.wav,2330
s53_l_bwwj6s_WRONG_bwwg6s.wav,2330
s27_p_lril6a.wav,2330
s4_l_pbic3a.wav,2330
s42_p_lgboza.wav,2330
s43_p_lwam1n.wav,2330
s29_p_pwar5n.wav,2330
s36_l_bgwe5a.wav,2330
s6_l_lgbi2s.wav,2330
s30_l_brbu8a.wav,2330
s6_l_lgwu9n.wav,2340
s33_l_pbid7a.wav,2340
s5_l_prbq1s.wav,2340
s36_p_bgwe5a.wav,2340
s21_p_bgio1s_WRONG_bgao1s.wav,2340
s46_p_srwe9p.wav,2340
